attrition,businesstravel,dailyrate,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,remotework
No,travel_rarely,278.57142857142856,23.0,2.0,Unknown,357.0,3.0,0.0,4.0,1.0,RESEARCh SciENTist,3.0,Married,"2250,00$","5850,00$",1.0,Unknown,24.0,4.0,3.0,Part Time,1.0,10.0,3.0,3.0,10.0,0.0,7.0,1994.0,"27000,00$",1
Yes,Unknown,556.2566609977324,2.0,1.0,Medical,358.0,3.0,0.0,3.0,2.0,SALes EXECutIVe,4.0,Single,Unknown,"11681,39$",4.0,Unknown,16.0,3.0,3.0,Part Time,0.0,10.0,3.0,2.0,9.0,7.0,3.0,1968.0,"53914,11$",False
No,Unknown,556.2566609977324,2.0,4.0,Unknown,359.0,2.0,1.0,3.0,2.0,saLES ExECUtiVe,2.0,Unknown,Unknown,"11681,39$",1.0,Unknown,20.0,4.0,1.0,Part Time,0.0,8.0,2.0,3.0,8.0,7.0,5.0,1995.0,"53914,11$",1
Yes,Unknown,244.11111111111111,5.0,2.0,Medical,360.0,3.0,1.0,2.0,1.0,reSeArch sCIenTIst,3.0,Married,"1971,67$","5126,33$",1.0,Unknown,14.0,3.0,1.0,Part Time,1.0,8.0,2.0,3.0,8.0,1.0,7.0,1997.0,"23660,00$",1
No,Unknown,290.03550973654063,9.0,2.0,Unknown,361.0,2.0,0.0,3.0,1.0,resEarch sCiEnTISt,1.0,Unknown,"2342,59$","6090,75$",1.0,Yes,13.0,3.0,4.0,Unknown,0.0,8.0,0.0,3.0,8.0,7.0,1.0,1979.0,Unknown,1
Yes,Unknown,290.03550973654063,2.0,4.0,Life Sciences,362.0,2.0,1.0,1.0,1.0,LaboRATory tEchNICIAn,4.0,Divorced,"2342,59$","6090,75$",4.0,Yes,13.0,3.0,3.0,Unknown,1.0,10.0,1.0,2.0,7.0,1.0,0.0,1982.0,Unknown,True
No,travel_rarely,240.2936507936508,7.0,4.0,Unknown,363.0,2.0,0.0,2.0,1.0,saleS rePResENTatIVe,3.0,Unknown,"1940,83$","5046,17$",3.0,Unknown,15.0,3.0,2.0,Part Time,0.0,10.0,2.0,4.0,7.0,5.0,2.0,1992.0,"23290,00$",0
No,travel_frequently,443.031746031746,-28.0,3.0,Medical,364.0,28.0,0.0,2.0,2.0,SAlEs exECUtIVe,1.0,Unknown,Unknown,"9303,67$",1.0,Unknown,12.0,3.0,2.0,Part Time,0.0,10.0,2.0,3.0,7.0,0.0,7.0,1997.0,"42940,00$",Yes
No,Unknown,556.2566609977324,12.0,3.0,Medical,365.0,4.0,1.0,3.0,2.0,HeAlThCArE REpreSENTaTive,4.0,Unknown,Unknown,"11681,39$",0.0,Unknown,11.0,3.0,3.0,Part Time,2.0,10.0,2.0,1.0,9.0,8.0,5.0,1992.0,"53914,11$",False
No,Unknown,693.8492063492063,3.0,4.0,Medical,366.0,3.0,1.0,3.0,2.0,ManUfActurINg DiRectoR,1.0,Married,Unknown,"14570,83$",1.0,Unknown,12.0,3.0,3.0,Full Time,1.0,8.0,2.0,4.0,8.0,6.0,3.0,1991.0,"67250,00$",0
Yes,travel_rarely,1065.2777777777778,3.0,1.0,Life Sciences,367.0,3.0,0.0,2.0,3.0,SALes EXECuTiVe,4.0,Married,"8604,17$","22370,83$",1.0,Unknown,11.0,3.0,1.0,Full Time,1.0,10.0,6.0,3.0,16.0,3.0,7.0,1987.0,"103250,00$",0
No,non-travel,458.8174603174604,-47.0,2.0,Unknown,368.0,47.0,0.0,3.0,2.0,lABORaTory tecHNiCiAN,2.0,Unknown,Unknown,"9635,17$",1.0,Unknown,12.0,3.0,2.0,Part Time,0.0,10.0,5.0,2.0,9.0,0.0,8.0,1978.0,"44470,00$",1
No,travel_rarely,1032.4872861766066,2.0,5.0,Unknown,369.0,1.0,0.0,4.0,3.0,saLEs exEcUTIVe,3.0,Single,Unknown,"21682,23$",0.0,No,18.0,3.0,4.0,Part Time,0.0,9.0,3.0,3.0,8.0,0.0,7.0,1984.0,"100071,84$",0
No,non-travel,556.2566609977324,8.0,4.0,Technical Degree,370.0,1.0,0.0,3.0,2.0,SaLes EXeCuTiVE,4.0,Divorced,"4492,84$","11681,39$",4.0,No,13.0,3.0,4.0,Part Time,2.0,12.0,3.0,3.0,7.0,0.0,7.0,1987.0,"53914,11$",Yes
No,Unknown,1118.928571428571,7.0,2.0,Medical,371.0,4.0,0.0,3.0,3.0,ManuFActurIng dIrEctOr,3.0,Unknown,"9037,50$","23497,50$",6.0,Unknown,13.0,3.0,2.0,Full Time,1.0,10.0,3.0,3.0,8.0,0.0,7.0,1977.0,"108450,00$",0
No,travel_rarely,1032.4872861766066,17.0,3.0,Technical Degree,372.0,3.0,1.0,3.0,3.0,MaNUfaCtUrInG diRectOr,3.0,Unknown,"8339,32$","21682,23$",8.0,Unknown,11.0,3.0,3.0,Part Time,1.0,22.0,2.0,3.0,10.0,0.0,8.0,1969.0,"100071,84$",True
No,travel_rarely,1032.4872861766066,8.0,2.0,Unknown,373.0,2.0,1.0,4.0,3.0,REseARCH DIrECTOr,1.0,Unknown,"8339,32$","21682,23$",0.0,Yes,12.0,3.0,3.0,Part Time,3.0,10.0,4.0,2.0,8.0,1.0,7.0,1993.0,"100071,84$",True
No,Unknown,564.5714285714286,2.0,2.0,Medical,374.0,4.0,0.0,4.0,2.0,MaNUFActURinG DIreCtoR,4.0,Married,Unknown,"11856,00$",1.0,Unknown,12.0,3.0,2.0,Full Time,0.0,10.0,2.0,3.0,8.0,1.0,3.0,1997.0,"54720,00$",0
No,travel_frequently,658.7698412698413,18.0,4.0,Medical,375.0,3.0,0.0,3.0,2.0,HeAltHCarE rEpREsENtAtIVe,2.0,Married,"5320,83$","13834,17$",3.0,Unknown,14.0,3.0,4.0,Full Time,2.0,10.0,3.0,3.0,8.0,6.0,7.0,1968.0,"63850,00$",1
No,non-travel,654.8492063492064,1.0,3.0,Life Sciences,376.0,4.0,1.0,3.0,2.0,salEs eXECuTivE,3.0,Married,Unknown,"13751,83$",0.0,Unknown,12.0,3.0,1.0,Full Time,1.0,10.0,3.0,3.0,18.0,0.0,13.0,1973.0,"63470,00$",True
No,non-travel,290.03550973654063,29.0,4.0,Unknown,377.0,4.0,1.0,3.0,1.0,laBoratORy TeCHNicIan,3.0,Single,Unknown,"6090,75$",9.0,No,12.0,3.0,2.0,Part Time,0.0,10.0,2.0,3.0,8.0,7.0,7.0,1991.0,"28111,13$",1
No,travel_frequently,776.3888888888888,2.0,3.0,Marketing,378.0,3.0,1.0,2.0,3.0,saLEs eXEcutivE,2.0,Unknown,Unknown,"16304,17$",2.0,Unknown,12.0,3.0,1.0,Part Time,1.0,30.0,2.0,3.0,15.0,6.0,12.0,1970.0,"75250,00$",1
No,travel_rarely,556.2566609977324,26.0,3.0,Unknown,379.0,3.0,0.0,3.0,2.0,SAles ExECutiVE,1.0,Married,"4492,84$","11681,39$",1.0,Unknown,14.0,3.0,2.0,Part Time,1.0,8.0,3.0,2.0,7.0,7.0,5.0,1983.0,"53914,11$",0
No,Unknown,1582.7713464696226,2.0,1.0,Unknown,380.0,3.0,0.0,2.0,4.0,maNAGER,1.0,Single,"12783,92$","33238,20$",7.0,No,15.0,3.0,2.0,Unknown,0.0,10.0,3.0,4.0,9.0,6.0,2.0,1968.0,Unknown,True
Yes,non-travel,1032.4872861766066,24.0,2.0,Unknown,381.0,2.0,0.0,2.0,3.0,HeaLthcarE rEPrESeNtATIVE,1.0,Single,"8339,32$","21682,23$",1.0,No,12.0,3.0,1.0,Part Time,0.0,10.0,2.0,2.0,10.0,1.0,9.0,1995.0,"100071,84$",False
No,travel_rarely,377.6190476190477,10.0,3.0,Other,382.0,3.0,1.0,3.0,2.0,ReSeArCH ScIEntIsT,3.0,Single,"3050,00$","7930,00$",3.0,No,13.0,3.0,4.0,Unknown,0.0,10.0,4.0,4.0,8.0,1.0,7.0,1995.0,Unknown,Yes
Yes,Unknown,1032.4872861766066,4.0,3.0,Technical Degree,383.0,4.0,0.0,3.0,3.0,SAlEs EXECUTIVE,1.0,Unknown,Unknown,"21682,23$",0.0,Unknown,22.0,4.0,1.0,Part Time,0.0,9.0,2.0,3.0,8.0,4.0,7.0,1988.0,"100071,84$",Yes
Yes,travel_frequently,556.2566609977324,-36.0,4.0,Medical,384.0,36.0,1.0,2.0,2.0,ReseaRch scIenTisT,3.0,Single,"4492,84$","11681,39$",1.0,No,22.0,4.0,2.0,Part Time,0.0,14.0,4.0,3.0,13.0,3.0,8.0,1990.0,"53914,11$",1
Yes,Unknown,290.03550973654063,4.0,1.0,Technical Degree,385.0,4.0,0.0,3.0,1.0,LaBoraTORY teCHNiCIaN,4.0,Married,Unknown,"6090,75$",1.0,Unknown,15.0,3.0,2.0,Part Time,1.0,7.0,3.0,4.0,7.0,5.0,6.0,1998.0,"28111,13$",Yes
No,Unknown,901.7460317460316,10.0,4.0,Unknown,386.0,3.0,0.0,2.0,3.0,sALEs ExeCuTive,3.0,Unknown,"7283,33$","18936,67$",0.0,Yes,14.0,3.0,2.0,Part Time,2.0,9.0,2.0,3.0,8.0,2.0,7.0,1985.0,"87400,00$",True
No,Unknown,1032.4872861766066,-12.0,3.0,Unknown,387.0,12.0,1.0,3.0,3.0,manUFactURiNG dIReCtoR,2.0,Unknown,Unknown,"21682,23$",0.0,Unknown,17.0,3.0,2.0,Part Time,3.0,10.0,3.0,2.0,9.0,1.0,7.0,1995.0,"100071,84$",True
No,travel_frequently,1032.4872861766066,27.0,3.0,Life Sciences,388.0,3.0,1.0,3.0,3.0,maNufactUrinG dIREctOr,1.0,Married,Unknown,"21682,23$",8.0,No,11.0,3.0,3.0,Part Time,1.0,18.0,1.0,3.0,8.0,0.0,1.0,1980.0,"100071,84$",False
Yes,travel_frequently,1582.7713464696226,2.0,3.0,Life Sciences,389.0,1.0,0.0,3.0,4.0,heALtHCARE rePResENtAtivE,4.0,Unknown,"12783,92$","33238,20$",7.0,No,11.0,3.0,4.0,Full Time,3.0,21.0,4.0,3.0,18.0,11.0,5.0,1984.0,"153407,07$",0
No,travel_rarely,1973.9841269841268,14.0,3.0,Unknown,390.0,3.0,0.0,2.0,5.0,rEsearch diRecTOR,3.0,Unknown,Unknown,"41453,67$",1.0,No,14.0,3.0,1.0,Full Time,0.0,10.0,2.0,3.0,20.0,4.0,9.0,1983.0,"191324,62$",Yes
No,travel_rarely,556.2566609977324,8.0,1.0,Medical,391.0,2.0,0.0,2.0,2.0,maNUfaCTUrinG DIReCtOR,4.0,Married,"4492,84$","11681,39$",1.0,Unknown,15.0,3.0,3.0,Unknown,1.0,10.0,2.0,2.0,10.0,1.0,2.0,1994.0,Unknown,Yes
No,Unknown,1392.7539682539682,-32.0,4.0,Unknown,392.0,2.0,1.0,3.0,3.0,ResEaRCH dIReCtor,3.0,Unknown,"11249,17$","29247,83$",9.0,No,17.0,3.0,3.0,Full Time,0.0,20.0,3.0,2.0,18.0,2.0,13.0,1983.0,"134990,00$",0
No,travel_rarely,290.03550973654063,3.0,4.0,Unknown,393.0,1.0,0.0,4.0,1.0,lABORATorY TEchNIciAN,4.0,Unknown,"2342,59$","6090,75$",1.0,Unknown,22.0,4.0,2.0,Part Time,1.0,8.0,2.0,3.0,8.0,0.0,7.0,1997.0,"28111,13$",True
No,travel_rarely,1032.4872861766066,2.0,3.0,Unknown,394.0,3.0,0.0,2.0,3.0,mAnuFAcTuRinG direCToR,2.0,Divorced,"8339,32$","21682,23$",2.0,No,18.0,3.0,2.0,Unknown,1.0,15.0,2.0,4.0,7.0,6.0,4.0,1988.0,Unknown,Yes
No,Unknown,1973.9841269841268,7.0,2.0,Medical,395.0,4.0,1.0,3.0,5.0,ManAgEr,3.0,Divorced,"15943,72$","41453,67$",3.0,No,18.0,3.0,2.0,Full Time,1.0,26.0,6.0,3.0,7.0,4.0,7.0,1970.0,"191324,62$",0
No,Unknown,556.2566609977324,17.0,4.0,Life Sciences,396.0,3.0,0.0,3.0,2.0,SALes ExeCUTIvE,1.0,Unknown,Unknown,"11681,39$",3.0,Unknown,15.0,3.0,4.0,Part Time,3.0,15.0,2.0,3.0,7.0,1.0,7.0,1988.0,"53914,11$",1
No,Unknown,556.2566609977324,25.0,3.0,Medical,397.0,2.0,1.0,3.0,2.0,sAles exeCutive,3.0,Unknown,"4492,84$","11681,39$",1.0,No,12.0,3.0,1.0,Part Time,1.0,10.0,3.0,2.0,10.0,0.0,1.0,1990.0,"53914,11$",1
No,Unknown,290.03550973654063,6.0,4.0,Life Sciences,398.0,3.0,0.0,1.0,1.0,laboRAtORy TecHnICiAN,3.0,Divorced,Unknown,"6090,75$",1.0,No,14.0,3.0,3.0,Part Time,1.0,10.0,4.0,3.0,7.0,1.0,7.0,1987.0,"28111,13$",1
No,travel_rarely,360.1825396825397,7.0,4.0,Life Sciences,399.0,3.0,0.0,3.0,2.0,lAbORATorY tECHnICIaN,3.0,Divorced,"2909,17$","7563,83$",1.0,Unknown,13.0,3.0,1.0,Part Time,3.0,10.0,4.0,2.0,10.0,8.0,9.0,1993.0,"34910,00$",True
No,Unknown,538.5714285714286,-29.0,4.0,Unknown,400.0,29.0,0.0,4.0,2.0,SalEs ExeCutIVe,4.0,Divorced,"4350,00$","11310,00$",0.0,Unknown,18.0,3.0,2.0,Unknown,1.0,12.0,3.0,3.0,11.0,1.0,9.0,1963.0,Unknown,True
No,Unknown,556.2566609977324,2.0,2.0,Life Sciences,401.0,4.0,1.0,3.0,2.0,resEArch scIENTisT,3.0,Single,Unknown,"11681,39$",4.0,Yes,14.0,3.0,4.0,Part Time,0.0,10.0,2.0,3.0,8.0,0.0,7.0,1991.0,"53914,11$",0
No,Unknown,1057.7460317460318,1.0,3.0,Technical Degree,402.0,3.0,1.0,1.0,3.0,mANUFaCTuRing DirECtOR,1.0,Divorced,"8543,33$","22212,67$",2.0,Yes,21.0,4.0,3.0,Full Time,1.0,17.0,2.0,3.0,7.0,7.0,7.0,1987.0,"102520,00$",Yes
No,travel_rarely,290.03550973654063,14.0,3.0,Unknown,403.0,1.0,0.0,3.0,1.0,rEseARcH sciENTIST,1.0,Unknown,"2342,59$","6090,75$",1.0,Unknown,14.0,3.0,4.0,Unknown,2.0,10.0,3.0,2.0,9.0,6.0,8.0,1996.0,Unknown,Yes
No,Unknown,2036.6666666666667,3.0,3.0,Life Sciences,404.0,3.0,0.0,1.0,5.0,ReSeARCH diRECtoR,4.0,Unknown,"16450,00$","42770,00$",3.0,No,14.0,3.0,2.0,Full Time,1.0,10.0,2.0,3.0,8.0,0.0,7.0,1980.0,"197400,00$",Yes
No,travel_rarely,1582.7713464696226,1.0,3.0,Unknown,405.0,4.0,1.0,2.0,4.0,ReSeArCh dirECTOR,4.0,Divorced,Unknown,"33238,20$",3.0,No,14.0,3.0,2.0,Full Time,2.0,9.0,2.0,2.0,7.0,1.0,7.0,1994.0,"153407,07$",True
No,Unknown,1032.4872861766066,-24.0,4.0,Unknown,406.0,24.0,0.0,3.0,3.0,MANufactUring Director,4.0,Single,"8339,32$","21682,23$",6.0,No,12.0,3.0,4.0,Part Time,0.0,10.0,6.0,2.0,9.0,5.0,4.0,1964.0,"100071,84$",False
No,travel_rarely,1032.4872861766066,4.0,4.0,Marketing,407.0,4.0,1.0,2.0,3.0,salES ExECUTIVE,4.0,Single,"8339,32$","21682,23$",3.0,No,14.0,3.0,4.0,Part Time,0.0,23.0,3.0,4.0,21.0,15.0,17.0,1980.0,"100071,84$",Yes
Yes,travel_rarely,1032.4872861766066,15.0,3.0,Medical,408.0,1.0,1.0,3.0,3.0,hEALtHcARE rePrESeNtATIve,4.0,Married,"8339,32$","21682,23$",1.0,Unknown,11.0,3.0,4.0,Part Time,1.0,10.0,2.0,3.0,10.0,0.0,5.0,1979.0,"100071,84$",Yes
Yes,Unknown,290.03550973654063,7.0,3.0,Technical Degree,409.0,2.0,1.0,3.0,1.0,LAborAtOry TEchniCIAn,3.0,Divorced,"2342,59$","6090,75$",3.0,Yes,13.0,3.0,1.0,Unknown,2.0,10.0,2.0,3.0,7.0,7.0,7.0,1994.0,Unknown,1
No,travel_rarely,640.6111111111111,8.0,3.0,Unknown,410.0,3.0,0.0,4.0,2.0,SalEs eXecUTive,4.0,Married,"5174,17$","13452,83$",1.0,Unknown,15.0,3.0,3.0,Full Time,2.0,10.0,4.0,4.0,10.0,0.0,8.0,1991.0,"62090,00$",False
No,travel_rarely,731.9206349206349,10.0,4.0,Technical Degree,411.0,4.0,1.0,3.0,3.0,HEalthCare REPresenTaTIve,3.0,Married,Unknown,"15370,33$",3.0,No,12.0,3.0,1.0,Part Time,0.0,10.0,0.0,3.0,7.0,1.0,7.0,1987.0,"70940,00$",True
Yes,Unknown,1032.4872861766066,5.0,3.0,Unknown,412.0,2.0,0.0,3.0,3.0,SaLeS eXECutiVE,2.0,Single,"8339,32$","21682,23$",9.0,Yes,19.0,3.0,3.0,Part Time,0.0,10.0,2.0,2.0,8.0,7.0,7.0,1971.0,"100071,84$",Yes
No,travel_rarely,467.7936507936508,-33.0,2.0,Unknown,413.0,1.0,0.0,3.0,2.0,mAnuFAcTuRiNG diRECtOR,3.0,Single,"3778,33$","9823,67$",0.0,Unknown,11.0,3.0,1.0,Unknown,0.0,10.0,6.0,3.0,8.0,1.0,7.0,1984.0,"45340,00$",True
No,Unknown,876.984126984127,9.0,3.0,Unknown,414.0,4.0,0.0,3.0,3.0,HeAlthcarE rEPreSentATive,4.0,Unknown,"7083,33$","18416,67$",0.0,Unknown,11.0,3.0,4.0,Part Time,1.0,10.0,0.0,2.0,9.0,1.0,6.0,1989.0,"85000,00$",True
No,Unknown,556.2566609977324,2.0,2.0,Life Sciences,415.0,2.0,1.0,3.0,2.0,SALEs eXEcUtive,1.0,Unknown,Unknown,"11681,39$",3.0,Unknown,15.0,3.0,4.0,Unknown,1.0,11.0,3.0,3.0,7.0,1.0,7.0,1985.0,"53914,11$",True
No,travel_frequently,478.62698412698415,-12.0,3.0,Marketing,416.0,12.0,1.0,4.0,2.0,SalEs eXECuTive,1.0,Marreid,"3865,83$","10051,17$",2.0,No,16.0,3.0,4.0,Part Time,1.0,10.0,2.0,2.0,15.0,6.0,13.0,1987.0,"46390,00$",1
No,Unknown,553.3253968253969,1.0,3.0,Unknown,417.0,4.0,1.0,2.0,2.0,labORATORY TecHnICian,4.0,Unknown,"4469,17$","11619,83$",0.0,No,12.0,3.0,2.0,Part Time,1.0,10.0,0.0,3.0,9.0,0.0,0.0,1988.0,"53630,00$",0
Yes,Unknown,1582.7713464696226,13.0,4.0,Unknown,418.0,1.0,0.0,4.0,4.0,sAleS EXecUtiVE,3.0,Unknown,"12783,92$","33238,20$",6.0,Unknown,17.0,3.0,3.0,Full Time,0.0,10.0,2.0,2.0,19.0,3.0,8.0,1968.0,"153407,07$",True
No,Unknown,556.2566609977324,29.0,3.0,Unknown,419.0,2.0,0.0,3.0,2.0,lAborAtory TeChNiCIAN,3.0,Unknown,"4492,84$","11681,39$",4.0,Unknown,13.0,3.0,1.0,Part Time,2.0,10.0,1.0,3.0,8.0,7.0,7.0,1989.0,"53914,11$",0
No,Unknown,421.0555555555556,6.0,3.0,Medical,420.0,1.0,1.0,2.0,2.0,rEsEArCH SCiENtIsT,3.0,Single,"3400,83$","8842,17$",1.0,Yes,14.0,3.0,1.0,Part Time,0.0,20.0,3.0,1.0,20.0,1.0,8.0,1980.0,"40810,00$",False
No,travel_rarely,1582.7713464696226,10.0,3.0,Human Resources,421.0,3.0,1.0,3.0,4.0,MANAGER,1.0,Married,"12783,92$","33238,20$",0.0,Unknown,14.0,3.0,3.0,Full Time,1.0,21.0,5.0,3.0,20.0,0.0,9.0,1981.0,"153407,07$",False
No,travel_rarely,369.1587301587302,7.0,3.0,Unknown,422.0,3.0,0.0,4.0,1.0,LaboratOry tEchNicIaN,1.0,Single,Unknown,"7752,33$",0.0,No,12.0,3.0,4.0,Full Time,0.0,8.0,2.0,3.0,7.0,0.0,7.0,1997.0,"35780,00$",True
Yes,Unknown,1032.4872861766066,14.0,1.0,Other,423.0,3.0,1.0,3.0,3.0,heaLtHCaRe REpResENtaTive,4.0,Single,"8339,32$","21682,23$",0.0,Yes,12.0,3.0,1.0,Part Time,0.0,10.0,1.0,3.0,8.0,7.0,7.0,1994.0,"100071,84$",1
No,Unknown,1787.809523809524,1.0,3.0,Unknown,424.0,4.0,1.0,3.0,4.0,rESeaRCH DIReCToR,4.0,Unknown,Unknown,"37544,00$",6.0,Unknown,19.0,3.0,4.0,Full Time,0.0,29.0,3.0,2.0,20.0,12.0,7.0,1969.0,"173280,00$",0
No,Unknown,1582.7713464696226,1.0,4.0,Unknown,425.0,2.0,0.0,4.0,4.0,reseaRCh dirEcTOr,4.0,Divorced,"12783,92$","33238,20$",2.0,No,13.0,3.0,4.0,Full Time,2.0,31.0,4.0,4.0,7.0,0.0,0.0,1968.0,"153407,07$",True
No,non-travel,556.2566609977324,9.0,4.0,Other,426.0,3.0,0.0,3.0,2.0,lABORAtoRy TecHNiCIan,3.0,Unknown,"4492,84$","11681,39$",3.0,No,11.0,3.0,3.0,Part Time,2.0,11.0,2.0,3.0,8.0,0.0,7.0,1983.0,"53914,11$",Yes
No,Unknown,1113.563492063492,8.0,2.0,Unknown,427.0,1.0,0.0,3.0,3.0,Sales eXEcUTive,4.0,Divorced,"8994,17$","23384,83$",1.0,Unknown,18.0,3.0,1.0,Full Time,1.0,13.0,5.0,3.0,13.0,9.0,9.0,1992.0,"107930,00$",True
Yes,Unknown,1032.4872861766066,9.0,3.0,Marketing,428.0,1.0,0.0,3.0,3.0,SaLeS EXecUtiVe,4.0,Divorced,"8339,32$","21682,23$",4.0,No,11.0,3.0,1.0,Unknown,1.0,28.0,1.0,4.0,7.0,4.0,3.0,1977.0,Unknown,Yes
No,travel_rarely,1119.547619047619,20.0,3.0,Medical,429.0,2.0,0.0,1.0,3.0,healtHCARe RePresenTATiVE,1.0,Unknown,"9042,50$","23510,50$",2.0,Yes,18.0,3.0,2.0,Full Time,1.0,10.0,2.0,3.0,7.0,0.0,7.0,1978.0,"108510,00$",False
No,travel_rarely,1079.8253968253969,7.0,4.0,Life Sciences,430.0,3.0,0.0,3.0,3.0,hEAltHcArE RepreSeNTATivE,2.0,Divorced,Unknown,"22676,33$",3.0,Unknown,14.0,3.0,2.0,Full Time,2.0,29.0,3.0,3.0,8.0,0.0,7.0,1974.0,"104660,00$",0
No,travel_rarely,556.2566609977324,19.0,3.0,Unknown,431.0,3.0,0.0,2.0,2.0,SAlES eXeCuTIve,3.0,Unknown,"4492,84$","11681,39$",1.0,Unknown,14.0,3.0,3.0,Part Time,2.0,10.0,3.0,3.0,10.0,0.0,4.0,1994.0,"53914,11$",1
Yes,Unknown,243.6984126984127,1.0,4.0,Technical Degree,432.0,1.0,0.0,2.0,1.0,RESEarcH SCiENTiSt,1.0,Single,Unknown,"5117,67$",6.0,No,13.0,3.0,3.0,Part Time,0.0,10.0,2.0,1.0,9.0,0.0,7.0,1994.0,"23620,00$",1
No,Unknown,556.2566609977324,8.0,1.0,Other,433.0,3.0,1.0,1.0,2.0,HealtHcaRe REpReSENTatIve,1.0,Unknown,Unknown,"11681,39$",3.0,No,13.0,3.0,3.0,Part Time,1.0,9.0,3.0,3.0,7.0,0.0,7.0,1994.0,"53914,11$",1
No,travel_rarely,1582.7713464696226,6.0,2.0,Unknown,434.0,3.0,0.0,3.0,4.0,mANAGeR,4.0,Single,"12783,92$","33238,20$",1.0,Yes,21.0,4.0,4.0,Full Time,0.0,21.0,2.0,3.0,21.0,7.0,7.0,1983.0,"153407,07$",1
No,Unknown,664.3412698412699,16.0,4.0,Life Sciences,435.0,3.0,1.0,3.0,2.0,saLeS exECUtive,3.0,Divorced,Unknown,"13951,17$",8.0,No,14.0,3.0,3.0,Full Time,1.0,18.0,2.0,3.0,8.0,7.0,7.0,1975.0,"64390,00$",1
Yes,Unknown,1032.4872861766066,2.0,5.0,Unknown,436.0,3.0,1.0,2.0,3.0,maNUFaCTuRINg DiRECTOr,4.0,Married,Unknown,"21682,23$",0.0,Unknown,16.0,3.0,2.0,Part Time,1.0,10.0,4.0,3.0,33.0,1.0,9.0,1970.0,"100071,84$",Yes
No,Unknown,1973.9841269841268,7.0,3.0,Medical,437.0,2.0,1.0,3.0,5.0,REsearcH DiREcToR,4.0,Unknown,Unknown,"41453,67$",0.0,Yes,14.0,3.0,4.0,Unknown,1.0,10.0,4.0,2.0,22.0,1.0,10.0,1979.0,"191324,62$",0
No,Unknown,595.2142857142857,5.0,5.0,Unknown,438.0,3.0,1.0,1.0,2.0,laBORATOrY TEchNICian,1.0,Unknown,Unknown,"12499,50$",1.0,Unknown,14.0,3.0,1.0,Full Time,0.0,10.0,3.0,3.0,10.0,1.0,4.0,1978.0,"57690,00$",False
No,non-travel,452.4206349206349,26.0,3.0,Marketing,439.0,1.0,0.0,2.0,2.0,saLES ExeCutive,1.0,Unknown,"3654,17$","9500,83$",1.0,Unknown,15.0,3.0,1.0,Unknown,1.0,10.0,2.0,3.0,10.0,4.0,5.0,1978.0,Unknown,0
No,travel_frequently,556.2566609977324,10.0,4.0,Unknown,440.0,3.0,0.0,4.0,2.0,ManuFacTuRiNg DIrEcTOr,4.0,Unknown,"4492,84$","11681,39$",1.0,Unknown,13.0,3.0,1.0,Part Time,1.0,9.0,3.0,3.0,9.0,7.0,2.0,1989.0,"53914,11$",1
No,Unknown,556.2566609977324,10.0,5.0,Medical,441.0,2.0,0.0,3.0,2.0,maNuFAcTURInG DIReCtoR,1.0,Unknown,"4492,84$","11681,39$",2.0,Unknown,13.0,3.0,4.0,Unknown,3.0,10.0,3.0,3.0,7.0,7.0,7.0,1984.0,Unknown,0
No,Unknown,419.50793650793656,-36.0,3.0,Unknown,442.0,36.0,0.0,2.0,1.0,LABORaTorY TEChNIcIAN,1.0,Divorced,"3388,33$","8809,67$",1.0,No,11.0,3.0,1.0,Full Time,2.0,7.0,3.0,3.0,7.0,0.0,7.0,1996.0,"40660,00$",Yes
No,travel_rarely,556.2566609977324,2.0,2.0,Unknown,443.0,4.0,1.0,2.0,2.0,mANufacTuRiNG diReCTOr,4.0,Divorced,"4492,84$","11681,39$",1.0,Unknown,19.0,3.0,1.0,Unknown,2.0,10.0,3.0,3.0,10.0,3.0,9.0,1978.0,Unknown,1
No,Unknown,556.2566609977324,1.0,5.0,Unknown,444.0,1.0,0.0,3.0,2.0,HUmAn resOuRceS,4.0,Married,"4492,84$","11681,39$",4.0,Yes,11.0,3.0,3.0,Unknown,0.0,14.0,3.0,3.0,10.0,0.0,2.0,1979.0,Unknown,True
No,Unknown,537.1269841269842,2.0,1.0,Life Sciences,445.0,4.0,0.0,4.0,2.0,MaNuFACtuRInG dirECTOR,3.0,Divorced,"4338,33$","11279,67$",1.0,Unknown,17.0,3.0,3.0,Part Time,2.0,7.0,6.0,3.0,7.0,0.0,7.0,1998.0,"52060,00$",False
No,Unknown,1582.7713464696226,1.0,3.0,Unknown,446.0,3.0,0.0,3.0,4.0,MANAgEr,3.0,Single,"12783,92$","33238,20$",4.0,Unknown,14.0,3.0,1.0,Full Time,0.0,23.0,2.0,3.0,8.0,0.0,0.0,1974.0,"153407,07$",True
