attrition,businesstravel,dailyrate,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,remotework
No,Non-Travel,471.3,-12.0,4.0,Marketing,524.0,12.0,F,3.0,2.0,Sales Executive,3.0,Unknown,380667.0,989733,0.0,No,20.0,4.0,3.0,Part Time,0.0,10,2.0,3.0,9,8,7,1970,4568000.0,No
No,Unknown,618.33,1.0,4.0,Unknown,525.0,1.0,F,2.0,2.0,Manufacturing Director,3.0,Divorced,499417.0,1298483,1.0,No,18.0,3.0,3.0,Unknown,1.0,10,2.0,3.0,7,0,7,1970,5993000.0,No
No,Unknown,670.53,11.0,3.0,Unknown,526.0,2.0,F,2.0,2.0,Manufacturing Director,2.0,Single,541583.0,1408117,1.0,No,13.0,3.0,3.0,Full Time,0.0,6,3.0,3.0,6,0,3,1970,6499000.0,Yes
No,Unknown,356.16,29.0,3.0,Unknown,527.0,3.0,F,3.0,1.0,Research Scientist,4.0,Single,449284.0,747933,5.0,Unknown,13.0,3.0,2.0,Full Time,0.0,9,2.0,2.0,6,0,3,1970,3452000.0,Yes
No,Travel Rarely,290.04,15.0,3.0,Unknown,528.0,3.0,F,3.0,1.0,Research Scientist,4.0,Unknown,449284.0,609075,1.0,No,19.0,3.0,1.0,Part Time,0.0,6,1.0,3.0,6,1,5,1970,2811113.0,No
No,Unknown,660.01,1.0,3.0,Unknown,529.0,3.0,M,3.0,2.0,Manufacturing Director,2.0,Unknown,533083.0,1386017,1.0,No,20.0,4.0,1.0,Full Time,1.0,6,6.0,1.0,6,1,4,1970,6397000.0,No
No,Unknown,556.26,9.0,4.0,Life Sciences,530.0,2.0,F,3.0,2.0,Sales Executive,4.0,Single,449284.0,1168139,1.0,No,16.0,3.0,4.0,Part Time,0.0,10,1.0,3.0,7,0,7,1970,5391411.0,Yes
No,Travel Frequently,556.26,-30.0,4.0,Technical Degree,531.0,4.0,M,2.0,2.0,Healthcare Representative,4.0,Married,449284.0,1168139,0.0,No,11.0,3.0,4.0,Unknown,3.0,7,4.0,4.0,6,0,4,1970,5391411.0,Yes
No,Travel Rarely,556.26,2.0,1.0,Life Sciences,532.0,2.0,F,3.0,2.0,Sales Executive,4.0,Unknown,449284.0,1168139,4.0,Yes,13.0,3.0,3.0,Part Time,0.0,10,2.0,4.0,6,0,5,1970,5391411.0,Yes
No,Travel Rarely,1032.49,-47.0,3.0,Unknown,533.0,47.0,M,3.0,3.0,Manufacturing Director,4.0,Single,833932.0,2168223,4.0,Unknown,17.0,3.0,4.0,Part Time,0.0,10,3.0,4.0,6,1,2,1970,10007184.0,Yes
No,Non-Travel,1032.49,9.0,4.0,Unknown,534.0,1.0,F,3.0,3.0,Sales Executive,2.0,Divorced,449284.0,2168223,1.0,No,13.0,3.0,4.0,Part Time,1.0,9,6.0,3.0,9,7,7,1970,10007184.0,No
No,Travel Rarely,556.26,1.0,4.0,Life Sciences,535.0,2.0,M,3.0,2.0,Manufacturing Director,2.0,Married,449284.0,1168139,6.0,Unknown,12.0,3.0,2.0,Part Time,1.0,8,2.0,2.0,6,4,3,1970,5391411.0,No
No,Travel Rarely,281.15,23.0,3.0,Medical,536.0,2.0,F,4.0,1.0,Research Scientist,4.0,Unknown,449284.0,590417,1.0,Unknown,11.0,3.0,2.0,Part Time,2.0,10,3.0,3.0,6,1,4,1970,2725000.0,Yes
No,Unknown,1973.98,3.0,3.0,Unknown,537.0,1.0,F,3.0,5.0,Manager,2.0,Married,1594372.0,4145367,1.0,No,11.0,3.0,3.0,Unknown,1.0,10,2.0,3.0,32,10,7,1970,5391411.0,No
No,Unknown,373.7,1.0,2.0,Life Sciences,538.0,2.0,F,2.0,1.0,Research Scientist,4.0,Unknown,301833.0,784767,1.0,Yes,13.0,3.0,4.0,Full Time,1.0,6,3.0,3.0,6,1,3,1970,3622000.0,Yes
No,Travel Frequently,556.26,3.0,1.0,Medical,539.0,4.0,M,4.0,2.0,Sales Executive,4.0,Unknown,449284.0,1168139,1.0,Unknown,20.0,3.0,2.0,Unknown,2.0,10,3.0,3.0,6,0,4,1970,5391411.0,No
No,Unknown,637.62,-42.0,1.0,Unknown,540.0,42.0,M,3.0,2.0,Sales Executive,4.0,Single,449284.0,1339000,1.0,No,23.0,4.0,2.0,Full Time,0.0,6,5.0,2.0,6,1,4,1970,6180000.0,No
No,Unknown,647.32,-25.0,3.0,Other,541.0,4.0,F,3.0,2.0,Sales Executive,4.0,Single,522833.0,1359367,1.0,No,22.0,4.0,3.0,Full Time,0.0,6,5.0,3.0,6,1,4,1970,6274000.0,Yes
No,Unknown,452.01,2.0,4.0,Unknown,542.0,3.0,M,2.0,1.0,Research Scientist,1.0,Unknown,449284.0,949217,1.0,Unknown,11.0,3.0,3.0,Full Time,0.0,6,3.0,3.0,6,1,3,1970,4381000.0,Yes
No,Unknown,1032.49,7.0,3.0,Other,543.0,3.0,F,3.0,3.0,Manufacturing Director,3.0,Single,833932.0,2168223,3.0,No,21.0,4.0,2.0,Unknown,0.0,17,3.0,4.0,8,1,6,1970,5391411.0,No
No,Unknown,264.02,-16.0,1.0,Medical,544.0,16.0,M,2.0,1.0,Research Scientist,1.0,Unknown,449284.0,554450,1.0,Unknown,11.0,3.0,4.0,Part Time,0.0,6,3.0,2.0,6,1,1,1970,2559000.0,No
No,Unknown,566.22,1.0,4.0,Unknown,545.0,3.0,M,4.0,2.0,Healthcare Representative,2.0,Married,457333.0,1189067,1.0,Yes,13.0,3.0,1.0,Full Time,1.0,10,2.0,3.0,6,1,2,1970,5488000.0,Yes
No,Unknown,259.38,28.0,4.0,Life Sciences,546.0,3.0,M,3.0,1.0,Research Scientist,4.0,Divorced,209500.0,544700,4.0,No,22.0,4.0,1.0,Part Time,1.0,11,1.0,3.0,7,1,7,1970,2514000.0,No
No,Travel Frequently,290.04,10.0,3.0,Unknown,547.0,4.0,M,3.0,1.0,Research Scientist,2.0,Divorced,234259.0,609075,0.0,No,14.0,3.0,4.0,Part Time,2.0,8,2.0,2.0,7,1,1,1970,2811113.0,Yes
No,Unknown,556.26,9.0,1.0,Life Sciences,548.0,2.0,M,3.0,2.0,Sales Executive,3.0,Married,449284.0,1168139,1.0,Unknown,20.0,4.0,1.0,Part Time,0.0,10,3.0,2.0,6,1,3,1970,5391411.0,No
No,Travel Rarely,329.75,19.0,4.0,Medical,549.0,4.0,F,2.0,1.0,Laboratory Technician,1.0,Married,266333.0,692467,1.0,Unknown,12.0,3.0,3.0,Unknown,3.0,6,2.0,3.0,6,3,3,1970,3196000.0,No
No,Unknown,290.04,2.0,1.0,Life Sciences,550.0,1.0,M,4.0,1.0,Research Scientist,4.0,Married,449284.0,609075,1.0,Unknown,13.0,3.0,4.0,Part Time,1.0,10,5.0,3.0,10,7,7,1970,2811113.0,No
No,Travel Rarely,556.26,11.0,2.0,Unknown,551.0,3.0,F,3.0,2.0,Healthcare Representative,1.0,Married,449284.0,1168139,1.0,Yes,12.0,3.0,4.0,Part Time,0.0,6,2.0,2.0,6,0,1,1970,5391411.0,No
No,Unknown,290.04,4.0,2.0,Life Sciences,552.0,3.0,F,3.0,1.0,Research Scientist,4.0,Unknown,234259.0,609075,1.0,Yes,20.0,4.0,2.0,Part Time,0.0,10,2.0,2.0,8,2,2,1970,2811113.0,No
No,Travel Rarely,352.86,1.0,3.0,Unknown,553.0,1.0,F,3.0,1.0,Research Scientist,4.0,Unknown,285000.0,741000,7.0,No,12.0,3.0,3.0,Full Time,1.0,17,2.0,2.0,6,1,2,1970,3420000.0,Yes
No,Unknown,290.04,5.0,2.0,Unknown,554.0,3.0,F,4.0,1.0,Laboratory Technician,3.0,Single,234259.0,609075,0.0,No,14.0,3.0,1.0,Part Time,0.0,7,2.0,1.0,6,1,3,1970,2811113.0,No
No,Unknown,421.67,1.0,4.0,Unknown,555.0,4.0,F,3.0,2.0,Research Scientist,1.0,Married,340583.0,885517,4.0,Unknown,14.0,3.0,2.0,Unknown,1.0,9,3.0,2.0,6,1,2,1970,5391411.0,Yes
No,Unknown,556.26,2.0,3.0,Medical,556.0,4.0,F,3.0,2.0,Research Scientist,2.0,Divorced,449284.0,1168139,0.0,No,13.0,3.0,3.0,Part Time,2.0,10,4.0,2.0,9,1,6,1970,5391411.0,Yes
No,Non-Travel,553.84,16.0,3.0,Life Sciences,557.0,3.0,M,3.0,2.0,Sales Executive,4.0,Unknown,449284.0,1163067,1.0,Yes,25.0,4.0,3.0,Part Time,1.0,7,2.0,3.0,6,1,2,1970,5368000.0,No
Yes,Unknown,1334.67,9.0,3.0,Unknown,558.0,3.0,F,1.0,4.0,Sales Executive,3.0,Married,449284.0,2802800,7.0,No,11.0,3.0,3.0,Full Time,0.0,25,3.0,1.0,23,14,10,1970,12936000.0,Yes
Yes,Unknown,556.26,1.0,2.0,Unknown,559.0,2.0,M,3.0,2.0,Sales Executive,4.0,Unknown,449284.0,1168139,8.0,Yes,11.0,3.0,1.0,Part Time,0.0,8,0.0,1.0,6,0,5,1970,5391411.0,No
No,Travel Rarely,290.04,16.0,3.0,Medical,560.0,1.0,F,4.0,1.0,Laboratory Technician,2.0,Married,449284.0,609075,0.0,Unknown,13.0,3.0,3.0,Part Time,1.0,6,5.0,3.0,5,0,3,1970,2811113.0,No
No,Travel Rarely,290.04,2.0,3.0,Life Sciences,561.0,3.0,F,3.0,1.0,Research Scientist,2.0,Married,234259.0,609075,0.0,No,23.0,4.0,4.0,Part Time,1.0,10,3.0,3.0,5,0,4,1970,2811113.0,No
No,Travel Rarely,556.26,1.0,3.0,Life Sciences,562.0,2.0,F,3.0,2.0,Research Scientist,2.0,Unknown,449284.0,1168139,1.0,No,17.0,3.0,2.0,Part Time,2.0,10,3.0,3.0,10,0,9,1970,5391411.0,Yes
No,Travel Rarely,290.04,1.0,3.0,Medical,563.0,2.0,F,2.0,1.0,Research Scientist,3.0,Single,234259.0,609075,1.0,No,18.0,3.0,1.0,Part Time,0.0,6,3.0,3.0,6,0,4,1970,2811113.0,No
No,Unknown,1032.49,-13.0,3.0,Unknown,564.0,4.0,F,1.0,3.0,Manufacturing Director,4.0,Unknown,833932.0,2168223,4.0,No,11.0,3.0,1.0,Unknown,0.0,37,3.0,2.0,6,0,2,1970,5391411.0,Yes
No,Unknown,435.5,4.0,3.0,Medical,565.0,2.0,F,3.0,2.0,Sales Executive,3.0,Unknown,449284.0,914550,1.0,Unknown,15.0,3.0,2.0,Part Time,0.0,5,3.0,4.0,5,0,4,1970,4221000.0,Yes
Yes,Travel Rarely,556.26,5.0,3.0,Unknown,566.0,3.0,F,2.0,2.0,Sales Executive,3.0,Single,449284.0,1168139,1.0,Yes,11.0,3.0,4.0,Unknown,0.0,10,1.0,3.0,6,0,3,1970,5391411.0,Yes
Yes,Unknown,512.06,14.0,4.0,Life Sciences,567.0,2.0,M,3.0,1.0,Research Scientist,2.0,Unknown,449284.0,1075317,9.0,Unknown,18.0,3.0,1.0,Full Time,3.0,7,2.0,3.0,5,4,3,1970,4963000.0,Yes
No,Unknown,290.04,6.0,3.0,Unknown,568.0,3.0,M,2.0,1.0,Research Scientist,2.0,Married,449284.0,609075,1.0,Unknown,19.0,3.0,3.0,Part Time,0.0,5,3.0,2.0,5,4,3,1970,2811113.0,No
Yes,Unknown,433.33,9.0,3.0,Medical,569.0,1.0,M,3.0,1.0,Laboratory Technician,1.0,Unknown,350000.0,910000,7.0,No,22.0,4.0,1.0,Unknown,0.0,10,2.0,4.0,5,0,4,1970,5391411.0,No
No,Travel Rarely,290.04,18.0,3.0,Life Sciences,570.0,1.0,M,3.0,1.0,Research Scientist,3.0,Single,234259.0,609075,1.0,No,14.0,3.0,3.0,Part Time,0.0,10,4.0,2.0,5,0,4,1970,2811113.0,Yes
No,Travel Rarely,1973.98,11.0,3.0,Unknown,571.0,3.0,M,3.0,5.0,Manager,2.0,Unknown,1594372.0,4145367,3.0,Unknown,15.0,3.0,2.0,Unknown,0.0,10,5.0,3.0,5,4,4,1970,5391411.0,No
No,Unknown,290.04,6.0,5.0,Life Sciences,572.0,3.0,F,3.0,1.0,Research Scientist,3.0,Unknown,234259.0,609075,3.0,No,20.0,4.0,1.0,Part Time,0.0,8,2.0,3.0,5,1,4,1970,2811113.0,No
No,Travel Rarely,516.49,4.0,2.0,Unknown,573.0,3.0,M,3.0,2.0,Sales Executive,1.0,Unknown,417167.0,1084633,4.0,Unknown,11.0,3.0,1.0,Unknown,1.0,9,3.0,4.0,5,0,3,1970,5391411.0,No
No,Unknown,290.04,7.0,3.0,Unknown,574.0,4.0,F,4.0,1.0,Research Scientist,4.0,Divorced,234259.0,609075,4.0,No,14.0,3.0,4.0,Part Time,3.0,7,3.0,4.0,5,2,2,1970,2811113.0,Yes
Yes,Unknown,788.15,27.0,3.0,Marketing,575.0,2.0,M,3.0,3.0,Sales Executive,4.0,Married,449284.0,1655117,1.0,Unknown,22.0,4.0,4.0,Part Time,3.0,10,3.0,2.0,10,1,9,1970,7639000.0,Yes
No,Non-Travel,556.26,1.0,4.0,Medical,576.0,3.0,F,1.0,2.0,Manufacturing Director,3.0,Unknown,449284.0,1168139,0.0,Unknown,12.0,3.0,4.0,Part Time,1.0,6,2.0,3.0,5,1,4,1970,5391411.0,Yes
Yes,Unknown,290.04,14.0,3.0,Unknown,577.0,3.0,F,3.0,1.0,Laboratory Technician,4.0,Married,234259.0,609075,5.0,Yes,13.0,3.0,3.0,Unknown,1.0,8,2.0,1.0,5,0,4,1970,5391411.0,No
Yes,Unknown,290.04,29.0,2.0,Unknown,578.0,3.0,F,2.0,1.0,Laboratory Technician,2.0,Unknown,234259.0,609075,0.0,No,11.0,3.0,2.0,Part Time,0.0,10,2.0,4.0,5,1,4,1970,2811113.0,Yes
No,Unknown,670.84,6.0,4.0,Unknown,579.0,3.0,F,3.0,2.0,Sales Executive,4.0,Unknown,541833.0,1408767,4.0,No,14.0,3.0,2.0,Unknown,1.0,10,5.0,4.0,5,0,1,1970,5391411.0,Yes
No,Unknown,1973.98,4.0,1.0,Unknown,580.0,1.0,F,3.0,5.0,Research Director,2.0,Divorced,1594372.0,4145367,3.0,No,14.0,3.0,1.0,Unknown,2.0,28,4.0,2.0,10,1,6,1970,5391411.0,No
No,Travel Frequently,1395.44,26.0,3.0,Unknown,581.0,3.0,M,3.0,4.0,Sales Executive,2.0,Married,449284.0,2930417,5.0,Unknown,14.0,3.0,4.0,Full Time,1.0,10,2.0,3.0,20,4,8,1970,13525000.0,Yes
No,Unknown,556.26,2.0,3.0,Unknown,582.0,4.0,F,3.0,2.0,Sales Executive,3.0,Unknown,449284.0,1168139,1.0,Yes,11.0,3.0,1.0,Unknown,0.0,5,3.0,3.0,5,0,4,1970,5391411.0,Yes
No,Non-Travel,655.06,1.0,1.0,Marketing,583.0,3.0,F,3.0,2.0,Sales Executive,2.0,Unknown,529083.0,1375617,0.0,Yes,13.0,3.0,4.0,Unknown,1.0,10,0.0,3.0,5,1,4,1970,5391411.0,Yes
No,Travel Rarely,556.26,6.0,3.0,Unknown,584.0,4.0,F,2.0,2.0,Manufacturing Director,2.0,Single,449284.0,1168139,6.0,Yes,15.0,3.0,4.0,Part Time,0.0,10,3.0,3.0,5,1,2,1970,5391411.0,Yes
No,Travel Rarely,290.04,10.0,3.0,Medical,585.0,3.0,M,3.0,1.0,Laboratory Technician,1.0,Unknown,234259.0,609075,6.0,No,20.0,4.0,2.0,Part Time,1.0,10,3.0,3.0,5,0,3,1970,2811113.0,Yes
Yes,Unknown,658.25,-22.0,2.0,Unknown,586.0,22.0,F,2.0,2.0,Sales Executive,3.0,Unknown,449284.0,1382333,2.0,Yes,12.0,3.0,1.0,Full Time,2.0,8,6.0,3.0,6,1,0,1970,6380000.0,Yes
No,Unknown,1582.77,2.0,3.0,Unknown,587.0,3.0,M,3.0,4.0,Manager,4.0,Single,1278392.0,3323820,2.0,Yes,13.0,3.0,3.0,Full Time,0.0,10,2.0,3.0,5,1,2,1970,15340707.0,No
Yes,Travel Frequently,320.05,3.0,1.0,Unknown,588.0,3.0,F,3.0,1.0,Research Scientist,1.0,Unknown,449284.0,672100,0.0,Unknown,22.0,4.0,3.0,Full Time,0.0,10,2.0,3.0,6,0,4,1970,3102000.0,Yes
No,Travel Rarely,556.26,2.0,2.0,Marketing,589.0,4.0,M,3.0,2.0,Sales Executive,2.0,Divorced,449284.0,1168139,7.0,Unknown,12.0,3.0,3.0,Part Time,2.0,10,5.0,3.0,5,1,3,1970,5391411.0,Yes
No,Unknown,556.26,4.0,2.0,Unknown,590.0,2.0,M,2.0,2.0,Sales Executive,4.0,Single,449284.0,1168139,1.0,Yes,11.0,3.0,2.0,Part Time,0.0,5,3.0,3.0,5,1,3,1970,5391411.0,No
No,Unknown,556.26,12.0,3.0,Unknown,591.0,2.0,M,3.0,2.0,Sales Executive,3.0,Single,449284.0,1168139,0.0,No,11.0,3.0,2.0,Part Time,0.0,10,6.0,3.0,5,4,4,1970,5391411.0,Yes
No,Travel Rarely,1032.49,-32.0,3.0,Unknown,592.0,4.0,F,2.0,3.0,Manufacturing Director,3.0,Married,449284.0,2168223,2.0,Unknown,14.0,3.0,3.0,Part Time,0.0,10,4.0,3.0,5,0,4,1970,10007184.0,No
No,Travel Frequently,470.06,-12.0,2.0,Unknown,593.0,1.0,M,3.0,2.0,Research Scientist,3.0,Unknown,379667.0,987133,2.0,No,11.0,3.0,2.0,Part Time,1.0,19,3.0,3.0,5,0,2,1970,4556000.0,No
No,Travel Rarely,556.26,2.0,3.0,Life Sciences,594.0,3.0,M,1.0,2.0,Manufacturing Director,4.0,Unknown,449284.0,1168139,2.0,No,20.0,4.0,3.0,Unknown,0.0,11,2.0,3.0,5,0,2,1970,5391411.0,Yes
No,Travel Rarely,436.43,22.0,3.0,Life Sciences,595.0,4.0,F,1.0,1.0,Laboratory Technician,3.0,Single,352500.0,916500,0.0,No,15.0,3.0,3.0,Full Time,0.0,10,2.0,3.0,5,4,3,1970,4230000.0,No
No,Travel Rarely,1032.49,7.0,3.0,Unknown,596.0,3.0,F,2.0,3.0,Manager,4.0,Divorced,449284.0,2168223,9.0,Unknown,21.0,4.0,3.0,Part Time,1.0,10,3.0,2.0,5,0,1,1970,10007184.0,Yes
No,Travel Rarely,501.33,1.0,3.0,Unknown,597.0,1.0,M,3.0,2.0,Sales Executive,3.0,Single,449284.0,1052783,1.0,Unknown,16.0,3.0,4.0,Part Time,0.0,5,3.0,3.0,5,0,3,1970,4859000.0,Yes
No,Unknown,290.04,13.0,1.0,Unknown,598.0,2.0,F,3.0,1.0,Sales Representative,3.0,Unknown,234259.0,609075,1.0,Unknown,11.0,3.0,3.0,Unknown,0.0,7,1.0,3.0,7,0,6,1970,2811113.0,Yes
No,Travel Rarely,652.27,9.0,4.0,Unknown,599.0,1.0,M,3.0,2.0,Research Scientist,4.0,Married,449284.0,1369767,1.0,Unknown,12.0,3.0,4.0,Full Time,1.0,6,2.0,3.0,6,0,5,1970,6322000.0,No
Yes,Unknown,556.26,27.0,2.0,Life Sciences,600.0,2.0,M,4.0,2.0,Sales Executive,3.0,Unknown,449284.0,1168139,4.0,Yes,12.0,3.0,4.0,Part Time,0.0,8,2.0,3.0,5,1,3,1970,5391411.0,No
No,Travel Frequently,290.04,5.0,4.0,Life Sciences,601.0,2.0,F,2.0,1.0,Research Scientist,4.0,Divorced,449284.0,609075,9.0,No,12.0,3.0,2.0,Part Time,1.0,10,3.0,2.0,5,0,3,1970,2811113.0,Yes
No,Unknown,1110.26,9.0,3.0,Marketing,602.0,4.0,F,3.0,3.0,Sales Executive,1.0,Divorced,896750.0,2331550,4.0,Yes,12.0,3.0,3.0,Full Time,1.0,18,2.0,3.0,5,0,2,1970,10761000.0,No
No,Travel Rarely,290.04,8.0,3.0,Life Sciences,603.0,1.0,F,2.0,1.0,Human Resources,1.0,Unknown,234259.0,609075,0.0,Unknown,21.0,4.0,3.0,Unknown,0.0,10,3.0,3.0,5,0,3,1970,5391411.0,Yes
No,Unknown,290.04,11.0,4.0,Unknown,604.0,4.0,F,3.0,1.0,Research Scientist,4.0,Unknown,234259.0,609075,3.0,Unknown,19.0,3.0,2.0,Part Time,1.0,10,2.0,3.0,6,0,2,1970,2811113.0,Yes
No,Travel Frequently,306.74,21.0,2.0,Medical,605.0,3.0,M,3.0,1.0,Sales Representative,4.0,Married,449284.0,644150,5.0,Unknown,15.0,3.0,2.0,Full Time,1.0,10,3.0,3.0,5,0,0,1970,2973000.0,No
No,Travel Rarely,536.92,2.0,3.0,Life Sciences,606.0,4.0,M,2.0,2.0,Human Resources,4.0,Unknown,433667.0,1127533,8.0,No,11.0,3.0,3.0,Part Time,2.0,13,2.0,3.0,5,0,4,1970,5204000.0,No
No,Unknown,556.26,14.0,2.0,Unknown,607.0,3.0,M,2.0,2.0,Sales Executive,3.0,Unknown,449284.0,1168139,7.0,Unknown,17.0,3.0,1.0,Part Time,0.0,10,6.0,3.0,5,0,3,1970,5391411.0,Yes
No,Travel Rarely,1032.49,8.0,2.0,Unknown,608.0,3.0,F,3.0,3.0,Sales Executive,3.0,Unknown,833932.0,2168223,5.0,No,11.0,3.0,1.0,Part Time,1.0,10,2.0,4.0,8,7,7,1970,10007184.0,No
No,Unknown,1795.13,1.0,2.0,Medical,609.0,4.0,F,3.0,4.0,Research Director,4.0,Divorced,1449917.0,3769783,9.0,No,22.0,3.0,3.0,Full Time,1.0,32,1.0,2.0,5,1,3,1970,17399000.0,Yes
No,Travel Rarely,1032.49,1.0,2.0,Unknown,610.0,2.0,F,3.0,3.0,Manager,4.0,Unknown,833932.0,2168223,3.0,Yes,14.0,3.0,3.0,Unknown,1.0,14,1.0,1.0,6,0,4,1970,5391411.0,Yes
No,Unknown,1032.49,2.0,4.0,Life Sciences,611.0,3.0,M,2.0,3.0,Sales Executive,3.0,Married,833932.0,2168223,6.0,No,11.0,3.0,2.0,Part Time,1.0,13,4.0,3.0,9,7,0,1970,10007184.0,Yes
No,Unknown,290.04,9.0,3.0,Medical,612.0,1.0,M,3.0,1.0,Research Scientist,3.0,Married,449284.0,609075,2.0,No,19.0,3.0,2.0,Part Time,1.0,18,4.0,3.0,5,0,3,1970,2811113.0,No
No,Unknown,1742.1,1.0,4.0,Unknown,613.0,1.0,F,4.0,4.0,Manager,4.0,Single,449284.0,3658417,2.0,No,22.0,3.0,3.0,Full Time,0.0,10,3.0,2.0,5,2,1,1970,16885000.0,Yes
No,Unknown,556.26,9.0,3.0,Life Sciences,614.0,3.0,F,3.0,2.0,Laboratory Technician,2.0,Single,449284.0,1168139,9.0,No,15.0,3.0,3.0,Part Time,0.0,9,2.0,2.0,5,0,3,1970,5391411.0,No
No,Travel Rarely,446.02,8.0,4.0,Technical Degree,615.0,3.0,F,3.0,1.0,Human Resources,3.0,Unknown,449284.0,936650,1.0,No,17.0,3.0,2.0,Full Time,0.0,6,2.0,1.0,5,1,4,1970,4323000.0,Yes
No,Travel Rarely,531.87,4.0,4.0,Marketing,616.0,2.0,F,3.0,2.0,Sales Executive,1.0,Single,429583.0,1116917,7.0,No,13.0,3.0,4.0,Unknown,0.0,10,3.0,3.0,6,1,5,1970,5155000.0,No
Yes,Unknown,302.92,10.0,4.0,Unknown,617.0,3.0,F,3.0,1.0,Research Scientist,3.0,Single,449284.0,636133,1.0,Yes,11.0,3.0,3.0,Full Time,0.0,6,4.0,3.0,6,0,2,1970,2936000.0,No
No,Travel Rarely,290.04,15.0,1.0,Unknown,618.0,2.0,M,1.0,1.0,Research Scientist,4.0,Married,449284.0,609075,0.0,Yes,18.0,3.0,1.0,Part Time,1.0,6,2.0,2.0,5,1,3,1970,2811113.0,No
No,Unknown,290.04,2.0,3.0,Human Resources,619.0,2.0,F,3.0,1.0,Human Resources,3.0,Unknown,234259.0,609075,1.0,No,13.0,3.0,4.0,Unknown,1.0,5,2.0,3.0,5,1,4,1970,5391411.0,Yes
No,Travel Frequently,1032.49,1.0,4.0,Unknown,620.0,4.0,M,3.0,3.0,Manufacturing Director,3.0,Unknown,833932.0,2168223,7.0,No,17.0,3.0,1.0,Part Time,1.0,33,2.0,1.0,5,1,4,1970,10007184.0,No
No,Unknown,1938.55,4.0,2.0,Unknown,621.0,4.0,M,2.0,5.0,Manager,2.0,Married,1565750.0,4070950,2.0,Unknown,14.0,3.0,3.0,Unknown,1.0,10,2.0,3.0,11,0,8,1970,18789000.0,Yes
No,Non-Travel,556.26,9.0,2.0,Medical,622.0,3.0,M,3.0,2.0,Manufacturing Director,3.0,Single,449284.0,1168139,7.0,Yes,18.0,3.0,3.0,Part Time,0.0,10,3.0,3.0,8,1,7,1970,5391411.0,Yes
Yes,Travel Rarely,503.8,7.0,2.0,Life Sciences,623.0,4.0,F,3.0,2.0,Laboratory Technician,3.0,Unknown,406917.0,1057983,1.0,Unknown,18.0,3.0,1.0,Part Time,1.0,10,3.0,3.0,10,1,1,1970,4883000.0,Yes
Yes,Unknown,1032.49,25.0,4.0,Unknown,624.0,4.0,F,2.0,3.0,Sales Executive,2.0,Single,449284.0,2168223,2.0,Yes,12.0,3.0,3.0,Part Time,0.0,9,2.0,3.0,5,1,0,1970,10007184.0,Yes
No,Non-Travel,209.34,26.0,1.0,Unknown,625.0,1.0,M,2.0,1.0,Research Scientist,3.0,Divorced,449284.0,439617,1.0,No,20.0,4.0,3.0,Part Time,3.0,5,2.0,3.0,5,0,0,1970,2029000.0,Yes
No,Travel Rarely,556.26,21.0,4.0,Unknown,626.0,1.0,F,2.0,2.0,Sales Executive,4.0,Married,449284.0,1168139,3.0,Unknown,12.0,3.0,4.0,Part Time,2.0,8,2.0,4.0,5,1,4,1970,5391411.0,No
No,Unknown,309.11,4.0,1.0,Unknown,627.0,3.0,F,3.0,1.0,Research Scientist,3.0,Married,249667.0,649133,7.0,Yes,15.0,3.0,4.0,Full Time,0.0,8,2.0,3.0,6,1,3,1970,2996000.0,No
No,Unknown,556.26,-41.0,1.0,Life Sciences,628.0,41.0,F,3.0,2.0,Sales Executive,4.0,Married,449284.0,1168139,6.0,Unknown,13.0,3.0,1.0,Part Time,0.0,8,2.0,4.0,5,1,2,1970,5391411.0,Yes
No,Non-Travel,1032.49,25.0,2.0,Unknown,629.0,3.0,F,3.0,3.0,Healthcare Representative,3.0,Unknown,833932.0,2168223,3.0,No,21.0,4.0,2.0,Part Time,1.0,13,2.0,3.0,6,0,5,1970,10007184.0,No
No,Travel Rarely,290.04,8.0,4.0,Other,630.0,3.0,M,3.0,1.0,Laboratory Technician,1.0,Married,449284.0,609075,9.0,No,13.0,3.0,3.0,Part Time,0.0,12,2.0,1.0,5,0,4,1970,2811113.0,Yes
No,Unknown,957.25,3.0,4.0,Unknown,631.0,1.0,M,3.0,2.0,Sales Executive,2.0,Single,773167.0,2010233,3.0,Yes,16.0,3.0,4.0,Full Time,0.0,15,3.0,3.0,5,0,1,1970,9278000.0,Yes
No,Unknown,556.26,-47.0,4.0,Life Sciences,632.0,47.0,F,2.0,2.0,Laboratory Technician,4.0,Single,449284.0,1168139,1.0,Unknown,16.0,3.0,3.0,Part Time,0.0,10,2.0,2.0,10,1,8,1970,5391411.0,Yes
No,Travel Rarely,429.41,4.0,1.0,Unknown,633.0,4.0,M,3.0,2.0,Sales Executive,3.0,Married,346833.0,901767,1.0,Yes,12.0,3.0,3.0,Unknown,2.0,10,3.0,3.0,5,0,3,1970,5391411.0,Yes
